Log file open, 01/30/23 16:38:15
[2023.01.30-13.48.19:876][493]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/ThirdPerson/Blueprints/BP_Holder" FILE="../../../../../../Games/DoorAndKeys/DoorAndKeys/Content/ThirdPerson/Blueprints/BP_Holder.uasset" SILENT=true
[2023.01.30-13.48.19:883][493]LogSavePackage: Moving output files for package: /Game/ThirdPerson/Blueprints/BP_Holder
[2023.01.30-13.48.19:883][493]LogSavePackage: Moving '../../../../../../Games/DoorAndKeys/DoorAndKeys/Saved/BP_Holder9A5EAE0F427D4215434A4E92676726BA.tmp' to '../../../../../../Games/DoorAndKeys/DoorAndKeys/Content/ThirdPerson/Blueprints/BP_Holder.uasset'
[2023.01.30-13.48.19:889][493]LogFileHelpers: InternalPromptForCheckoutAndSave took 59 ms (total: 332 ms)
[2023.01.30-13.48.19:894][493]AssetCheck: New page: Asset Save: BP_Holder
[2023.01.30-13.48.19:894][493]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/ThirdPerson/Blueprints/BP_Holder.BP_Holder
[2023.01.30-13.49.05:127][194]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.30-13.49.05:132][194]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.30-13.49.05:133][194]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.30-13.49.05:133][194]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.30-13.49.05:133][194]LogWorldPartition: Display: GetPartitionedActors took 4 us (total: 60 us)
[2023.01.30-13.49.05:133][194]LogWorldPartition: Display: GenerateStreaming took 95 us (total: 1 ms)
[2023.01.30-13.49.05:133][194]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.30-13.49.05:133][194]PIE: New page: PIE session: ThirdPersonMap (30 янв. 2023 г., 19:49:05)
[2023.01.30-13.49.05:133][194]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.49.05:136][194]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002528s)
[2023.01.30-13.49.05:136][194]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.002549s)
[2023.01.30-13.49.05:136][194]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.30-13.49.05:136][194]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.01.30-13.49.05:136][194]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.30-13.49.05:136][194]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.30-13.49.05:136][194]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.30-13.49.05:137][194]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.01.30-13.49.05:137][194]LogWorldPartition: Display: WorldPartition initialize took 608 us (total: 476 ms)
[2023.01.30-13.49.05:137][194]LogPlayLevel: PIE: World Init took: (0.001331s)
[2023.01.30-13.49.05:169][194]LogUObjectHash: Compacting FUObjectHashTables data took   1.39ms
[2023.01.30-13.49.05:171][194]LogAudio: Display: Creating Audio Device:                 Id: 12, Scope: Unique, Realtime: True
[2023.01.30-13.49.05:171][194]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.30-13.49.05:171][194]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.30-13.49.05:171][194]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.30-13.49.05:171][194]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.30-13.49.05:171][194]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.30-13.49.05:171][194]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.30-13.49.05:171][194]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.30-13.49.05:171][194]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.30-13.49.05:171][194]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.30-13.49.05:171][194]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.30-13.49.05:171][194]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.30-13.49.05:173][194]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.30-13.49.05:206][194]LogAudioMixer: Display: Using Audio Hardware Device Динамики (Realtek(R) Audio)
[2023.01.30-13.49.05:207][194]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.30-13.49.05:207][194]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.30-13.49.05:207][194]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.30-13.49.05:208][194]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=12
[2023.01.30-13.49.05:208][194]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=12
[2023.01.30-13.49.05:209][194]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=12
[2023.01.30-13.49.05:209][194]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=12
[2023.01.30-13.49.05:209][194]LogInit: FAudioDevice initialized.
[2023.01.30-13.49.05:209][194]LogAudio: Display: Audio Device (ID: 12) registered with world 'ThirdPersonMap'.
[2023.01.30-13.49.05:212][194]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.30-13.49.05:213][194]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.01.30-16.49.05
[2023.01.30-13.49.05:213][194]LogWorld: Bringing up level for play took: 0.000993
[2023.01.30-13.49.05:215][194]LogOnline: OSS: Created online subsystem instance for: :Context_17
[2023.01.30-13.49.05:218][194]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.01.30-13.49.05:218][194]PIE: Server logged in
[2023.01.30-13.49.05:219][194]PIE: Play in editor total start time 0,087 seconds.
[2023.01.30-13.49.08:705][399]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.49.12:788][644]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.49.14:421][742]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.49.16:355][858]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.49.18:371][979]LogBlueprintUserMessages: [BP_Holder_C_UAID_902E163FD0D0976101_1305899170] Press F to put Key
[2023.01.30-13.49.20:767][121]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.49.20:768][121]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.49.20:768][121]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.49.20:768][121]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.49.20:768][121]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.30-13.49.20:771][121]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.30-13.49.20:775][121]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.49.20:806][121]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.49.20:807][121]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.01.30-13.49.20:808][121]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.01.30-13.49.20:858][121]LogUObjectHash: Compacting FUObjectHashTables data took   1.38ms
[2023.01.30-13.49.20:890][122]LogPlayLevel: Display: Destroying online subsystem :Context_17
[2023.01.30-13.49.21:902][182]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.30-13.49.21:907][182]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.30-13.49.21:907][182]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.30-13.49.21:907][182]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.30-13.49.21:907][182]LogWorldPartition: Display: GetPartitionedActors took 4 us (total: 65 us)
[2023.01.30-13.49.21:908][182]LogWorldPartition: Display: GenerateStreaming took 109 us (total: 1 ms)
[2023.01.30-13.49.21:908][182]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.30-13.49.21:908][182]PIE: New page: PIE session: ThirdPersonMap (30 янв. 2023 г., 19:49:21)
[2023.01.30-13.49.21:940][182]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.49.21:943][182]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003002s)
[2023.01.30-13.49.21:943][182]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003035s)
[2023.01.30-13.49.21:944][182]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.30-13.49.21:944][182]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.01.30-13.49.21:944][182]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.30-13.49.21:944][182]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.30-13.49.21:944][182]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.30-13.49.21:945][182]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.01.30-13.49.21:945][182]LogWorldPartition: Display: WorldPartition initialize took 687 us (total: 477 ms)
[2023.01.30-13.49.21:945][182]LogPlayLevel: PIE: World Init took: (0.001577s)
[2023.01.30-13.49.21:977][182]LogUObjectHash: Compacting FUObjectHashTables data took   1.09ms
[2023.01.30-13.49.21:978][182]LogAudio: Display: Creating Audio Device:                 Id: 13, Scope: Unique, Realtime: True
[2023.01.30-13.49.21:978][182]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.30-13.49.21:978][182]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.30-13.49.21:978][182]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.30-13.49.21:978][182]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.30-13.49.21:978][182]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.30-13.49.21:978][182]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.30-13.49.21:978][182]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.30-13.49.21:978][182]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.30-13.49.21:978][182]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.30-13.49.21:978][182]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.30-13.49.21:978][182]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.30-13.49.21:980][182]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.30-13.49.22:014][182]LogAudioMixer: Display: Using Audio Hardware Device Динамики (Realtek(R) Audio)
[2023.01.30-13.49.22:015][182]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.30-13.49.22:015][182]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.30-13.49.22:015][182]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.30-13.49.22:016][182]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=13
[2023.01.30-13.49.22:016][182]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=13
[2023.01.30-13.49.22:017][182]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=13
[2023.01.30-13.49.22:017][182]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=13
[2023.01.30-13.49.22:017][182]LogInit: FAudioDevice initialized.
[2023.01.30-13.49.22:017][182]LogAudio: Display: Audio Device (ID: 13) registered with world 'ThirdPersonMap'.
[2023.01.30-13.49.22:020][182]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.30-13.49.22:021][182]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.01.30-16.49.22
[2023.01.30-13.49.22:021][182]LogWorld: Bringing up level for play took: 0.001046
[2023.01.30-13.49.22:023][182]LogOnline: OSS: Created online subsystem instance for: :Context_18
[2023.01.30-13.49.22:027][182]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.01.30-13.49.22:027][182]PIE: Server logged in
[2023.01.30-13.49.22:028][182]PIE: Play in editor total start time 0,121 seconds.
[2023.01.30-13.49.24:031][296]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.49.24:031][296]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.49.24:031][296]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.49.24:032][296]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.49.24:032][296]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.30-13.49.24:035][296]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.30-13.49.24:039][296]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.49.24:070][296]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.49.24:070][296]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2023.01.30-13.49.24:072][296]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2023.01.30-13.49.24:112][296]LogUObjectHash: Compacting FUObjectHashTables data took   1.39ms
[2023.01.30-13.49.24:144][297]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2023.01.30-13.50.34:496][483]LogUObjectHash: Compacting FUObjectHashTables data took   1.15ms
[2023.01.30-13.50.34:499][483]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/3/1X/AE8A550JSM8S7TU3BLDMPK_Auto1
[2023.01.30-13.50.34:499][483]LogSavePackage: Moving '../../../../../../Games/DoorAndKeys/DoorAndKeys/Saved/AE8A550JSM8S7TU3BLDMPK_Auto1869665D442B1B205415A23BB9525326F.tmp' to '../../../../../../Games/DoorAndKeys/DoorAndKeys/Saved/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/3/1X/AE8A550JSM8S7TU3BLDMPK_Auto1.uasset'
[2023.01.30-13.50.34:502][483]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/8/RH/M1GXH81CCHAHPX9CJTNKRR_Auto1
[2023.01.30-13.50.34:502][483]LogSavePackage: Moving '../../../../../../Games/DoorAndKeys/DoorAndKeys/Saved/M1GXH81CCHAHPX9CJTNKRR_Auto18796E1A646545E0D1DDBCC9257381641.tmp' to '../../../../../../Games/DoorAndKeys/DoorAndKeys/Saved/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/8/RH/M1GXH81CCHAHPX9CJTNKRR_Auto1.uasset'
[2023.01.30-13.50.34:502][483]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.038
[2023.01.30-13.50.34:502][483]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.038
[2023.01.30-13.51.04:706][287]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.30-13.51.04:710][287]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.30-13.51.04:711][287]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.30-13.51.04:711][287]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.30-13.51.04:711][287]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 70 us)
[2023.01.30-13.51.04:711][287]LogWorldPartition: Display: GenerateStreaming took 107 us (total: 1 ms)
[2023.01.30-13.51.04:712][287]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.30-13.51.04:712][287]PIE: New page: PIE session: ThirdPersonMap (30 янв. 2023 г., 19:51:04)
[2023.01.30-13.51.04:712][287]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.51.04:714][287]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002597s)
[2023.01.30-13.51.04:714][287]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.002620s)
[2023.01.30-13.51.04:714][287]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.30-13.51.04:714][287]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.01.30-13.51.04:715][287]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.30-13.51.04:715][287]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.30-13.51.04:715][287]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.30-13.51.04:716][287]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.01.30-13.51.04:716][287]LogWorldPartition: Display: WorldPartition initialize took 668 us (total: 477 ms)
[2023.01.30-13.51.04:716][287]LogPlayLevel: PIE: World Init took: (0.001555s)
[2023.01.30-13.51.04:746][287]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2023.01.30-13.51.04:747][287]LogAudio: Display: Creating Audio Device:                 Id: 14, Scope: Unique, Realtime: True
[2023.01.30-13.51.04:747][287]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.30-13.51.04:747][287]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.30-13.51.04:747][287]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.30-13.51.04:747][287]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.30-13.51.04:747][287]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.30-13.51.04:747][287]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.30-13.51.04:747][287]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.30-13.51.04:747][287]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.30-13.51.04:747][287]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.30-13.51.04:747][287]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.30-13.51.04:747][287]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.30-13.51.04:749][287]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.30-13.51.04:783][287]LogAudioMixer: Display: Using Audio Hardware Device Динамики (Realtek(R) Audio)
[2023.01.30-13.51.04:783][287]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.30-13.51.04:783][287]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.30-13.51.04:783][287]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.30-13.51.04:784][287]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=14
[2023.01.30-13.51.04:784][287]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=14
[2023.01.30-13.51.04:785][287]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=14
[2023.01.30-13.51.04:785][287]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=14
[2023.01.30-13.51.04:785][287]LogInit: FAudioDevice initialized.
[2023.01.30-13.51.04:785][287]LogAudio: Display: Audio Device (ID: 14) registered with world 'ThirdPersonMap'.
[2023.01.30-13.51.04:788][287]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.30-13.51.04:789][287]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.01.30-16.51.04
[2023.01.30-13.51.04:789][287]LogWorld: Bringing up level for play took: 0.001025
[2023.01.30-13.51.04:791][287]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2023.01.30-13.51.04:794][287]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.01.30-13.51.04:794][287]PIE: Server logged in
[2023.01.30-13.51.04:795][287]PIE: Play in editor total start time 0,085 seconds.
[2023.01.30-13.51.15:265][910]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.51.18:699][116]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.51.21:732][298]LogBlueprintUserMessages: [BP_Holder_C_UAID_902E163FD0D0976101_1305899170] Press F to put Key
[2023.01.30-13.51.26:826][602]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.51.26:826][602]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.51.26:826][602]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.26:827][602]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.51.26:827][602]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.30-13.51.26:830][602]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.30-13.51.26:834][602]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.51.26:865][602]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.51.26:865][602]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2023.01.30-13.51.26:867][602]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2023.01.30-13.51.26:894][602]LogUObjectHash: Compacting FUObjectHashTables data took   1.46ms
[2023.01.30-13.51.26:925][603]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2023.01.30-13.51.30:428][802]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.30-13.51.30:433][802]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.30-13.51.30:433][802]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.30-13.51.30:433][802]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.30-13.51.30:433][802]LogWorldPartition: Display: GetPartitionedActors took 4 us (total: 75 us)
[2023.01.30-13.51.30:434][802]LogWorldPartition: Display: GenerateStreaming took 102 us (total: 1 ms)
[2023.01.30-13.51.30:434][802]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.30-13.51.30:434][802]PIE: New page: PIE session: ThirdPersonMap (30 янв. 2023 г., 19:51:30)
[2023.01.30-13.51.30:434][802]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.51.30:436][802]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002524s)
[2023.01.30-13.51.30:436][802]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.002546s)
[2023.01.30-13.51.30:437][802]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.30-13.51.30:437][802]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.01.30-13.51.30:437][802]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.30-13.51.30:437][802]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.30-13.51.30:437][802]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.30-13.51.30:438][802]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.01.30-13.51.30:438][802]LogWorldPartition: Display: WorldPartition initialize took 583 us (total: 478 ms)
[2023.01.30-13.51.30:438][802]LogPlayLevel: PIE: World Init took: (0.001295s)
[2023.01.30-13.51.30:468][802]LogUObjectHash: Compacting FUObjectHashTables data took   1.20ms
[2023.01.30-13.51.30:469][802]LogAudio: Display: Creating Audio Device:                 Id: 15, Scope: Unique, Realtime: True
[2023.01.30-13.51.30:469][802]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.30-13.51.30:469][802]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.30-13.51.30:469][802]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.30-13.51.30:469][802]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.30-13.51.30:469][802]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.30-13.51.30:469][802]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.30-13.51.30:469][802]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.30-13.51.30:469][802]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.30-13.51.30:470][802]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.30-13.51.30:470][802]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.30-13.51.30:470][802]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
